year,stage,team,week,rank,games,points,goal_difference,goals_for,goals_against,maybeChampion,mayPromote,mayDemote
2013,0,ehime,15,14,7,8,0,5,5,0,0,0
2013,0,g_osaka,15,6,7,11,4,12,8,0,0,0
2013,0,gumma,15,21,7,6,-7,3,10,0,0,0
2013,0,nagasaki,15,9,7,11,0,9,9,0,0,0
2013,0,sapporo,15,19,7,6,-4,6,10,0,0,0
2013,0,yokohama_fc,15,20,7,6,-4,5,9,0,0,0
2013,0,kobe,15,1,7,18,8,14,6,0,0,0
2013,0,fukuoka,15,15,7,8,-1,6,7,0,0,0
2013,0,kyoto,15,5,7,11,5,13,8,0,0,0
2013,0,matsumoto,15,8,7,11,1,9,8,0,0,0
2013,0,tottori,15,10,7,10,1,8,7,0,0,0
2013,0,yamagata,15,4,7,12,4,13,9,0,0,0
2013,0,toyama,15,12,7,10,0,6,6,0,0,0
2013,0,tochigi,16,9,8,11,2,8,6,0,0,0
2013,0,chiba,16,5,8,13,9,13,4,0,0,0
2013,0,gifu,16,22,8,5,-12,2,14,0,0,0
2013,0,tokushima,16,14,8,10,-1,10,11,0,0,0
2013,0,tokyo_v,16,7,8,11,5,9,4,0,0,0
2013,0,kitakyushu,16,19,8,8,-6,8,14,0,0,0
2013,0,kumamoto,16,20,8,7,-4,7,11,0,0,0
2013,0,mito,16,16,8,9,-2,7,9,0,0,0
2013,0,okayama,16,3,8,14,3,8,5,0,0,0
2013,0,ehime,16,10,8,11,2,7,5,0,0,0
2013,0,g_osaka,16,2,8,14,5,13,8,0,0,0
2013,0,gumma,16,21,8,6,-9,3,12,0,0,0
2013,0,nagasaki,16,4,8,14,1,10,9,0,0,0
2013,0,sapporo,16,17,8,9,-3,8,11,0,0,0
2013,0,yokohama_fc,16,18,8,9,-3,6,9,0,0,0
2013,0,kobe,16,1,8,19,8,14,6,0,0,0
2013,0,fukuoka,16,12,8,11,0,8,8,0,0,0
2013,0,kyoto,16,8,8,11,4,13,9,0,0,0
2013,0,matsumoto,16,11,8,11,0,10,10,0,0,0
2013,0,tottori,16,15,8,10,-2,8,10,0,0,0
2013,0,yamagata,16,6,8,12,3,13,10,0,0,0
2013,0,toyama,16,13,8,11,0,6,6,0,0,0
2013,0,tochigi,17,5,10,17,5,11,6,0,0,0
2013,0,chiba,17,10,10,14,7,14,7,0,0,0
2013,0,gifu,17,22,10,5,-15,4,19,0,0,0
2013,0,tokushima,17,14,10,13,-1,13,14,0,0,0
2013,0,tokyo_v,17,11,9,14,7,11,4,0,0,0
2013,0,kitakyushu,17,19,10,8,-9,9,18,0,0,0
2013,0,kumamoto,17,20,10,7,-6,7,13,0,0,0
2013,0,mito,17,8,10,15,2,11,9,0,0,0
2013,0,okayama,17,3,10,18,5,11,6,0,0,0
2013,0,ehime,17,12,10,14,2,10,8,0,0,0
2013,0,g_osaka,17,2,10,20,10,18,8,0,0,0
2013,0,gumma,17,21,10,6,-12,3,15,0,0,0
2013,0,nagasaki,17,4,10,18,2,12,10,0,0,0
2013,0,sapporo,17,15,10,13,-1,10,11,0,0,0
2013,0,yokohama_fc,17,18,10,9,-5,8,13,0,0,0
2013,0,kobe,17,1,10,25,10,18,8,0,0,0
2013,0,fukuoka,17,9,10,15,1,10,9,0,0,0
2013,0,kyoto,17,6,10,15,7,17,10,0,0,0
2013,0,matsumoto,17,16,9,11,-1,10,11,0,0,0
2013,0,tottori,17,17,10,10,-7,8,15,0,0,0
2013,0,yamagata,17,7,10,15,2,14,12,0,0,0
2013,0,toyama,17,13,10,14,-3,9,12,0,0,0
2013,0,tochigi,18,3,11,20,7,13,6,0,0,0
2013,0,chiba,18,9,11,15,7,17,10,0,0,0
2013,0,gifu,18,22,11,6,-15,5,20,0,0,0
2013,0,tokushima,18,16,11,13,-4,14,18,0,0,0
2013,0,tokyo_v,18,10,10,15,7,12,5,0,0,0
2013,0,kitakyushu,18,21,11,8,-11,9,20,0,0,0
2013,0,kumamoto,18,18,11,10,-4,10,14,0,0,0
2013,0,mito,18,8,11,16,2,13,11,0,0,0
2013,0,okayama,18,4,11,19,5,14,9,0,0,0
2013,0,ehime,18,13,10,14,2,10,8,0,0,0
2013,0,g_osaka,18,2,11,21,10,19,9,0,0,0
2013,0,gumma,18,20,11,9,-9,7,16,0,0,0
2013,0,nagasaki,18,5,10,18,2,12,10,0,0,0
2013,0,sapporo,18,15,11,13,-3,11,14,0,0,0
2013,0,yokohama_fc,18,19,11,10,-5,10,15,0,0,0
2013,0,kobe,18,1,11,26,10,21,11,0,0,0
2013,0,fukuoka,18,11,11,15,0,10,10,0,0,0
2013,0,kyoto,18,6,11,16,7,20,13,0,0,0
2013,0,matsumoto,18,14,10,14,0,11,11,0,0,0
2013,0,tottori,18,17,11,11,-7,9,16,0,0,0
2013,0,yamagata,18,7,11,16,2,15,13,0,0,0
2013,0,toyama,18,12,11,15,-3,10,13,0,0,0
2013,0,tochigi,19,4,12,23,8,14,6,0,0,0
2013,0,chiba,19,8,12,18,9,19,10,0,0,0
2013,0,gifu,19,22,12,6,-17,5,22,0,0,0
2013,0,tokushima,19,11,12,16,-3,15,18,0,0,0
2013,0,tokyo_v,19,12,11,15,5,13,8,0,0,0
2013,0,kitakyushu,19,21,12,8,-12,9,21,0,0,0
2013,0,kumamoto,19,16,12,13,-3,13,16,0,0,0
2013,0,mito,19,9,12,16,1,15,14,0,0,0
2013,0,okayama,19,7,12,19,4,14,10,0,0,0
2013,0,ehime,19,15,12,14,-2,10,12,0,0,0
2013,0,g_osaka,19,2,12,24,12,21,9,0,0,0
2013,0,gumma,19,20,12,10,-9,8,17,0,0,0
2013,0,nagasaki,19,3,12,24,5,15,10,0,0,0
2013,0,sapporo,19,18,12,13,-4,11,15,0,0,0
2013,0,yokohama_fc,19,17,12,13,-3,13,16,0,0,0
2013,0,kobe,19,1,12,27,10,21,11,0,0,0
2013,0,fukuoka,19,10,12,16,0,10,10,0,0,0
2013,0,kyoto,19,5,12,19,8,21,13,0,0,0
2013,0,matsumoto,19,13,11,15,0,12,12,0,0,0
2013,0,tottori,19,19,12,11,-8,9,17,0,0,0
2013,0,yamagata,19,6,12,19,4,18,14,0,0,0
2013,0,toyama,19,14,12,15,-5,11,16,0,0,0
2013,0,tochigi,20,5,14,24,5,16,11,0,0,0
2013,0,chiba,20,4,14,24,11,23,12,0,0,0
2013,0,gifu,20,22,14,7,-18,5,23,0,0,0
2013,0,tokushima,20,13,14,19,-4,18,22,0,0,0
2013,0,tokyo_v,20,8,13,21,7,16,9,0,0,0
2013,0,kitakyushu,20,21,14,9,-13,11,24,0,0,0
2013,0,kumamoto,20,15,14,17,0,16,16,0,0,0
2013,0,mito,20,16,14,17,-1,16,17,0,0,0
2013,0,okayama,20,6,14,23,5,18,13,0,0,0
2013,0,ehime,20,14,14,18,1,13,12,0,0,0
2013,0,g_osaka,20,2,14,27,11,24,13,0,0,0
2013,0,gumma,20,20,14,10,-11,9,20,0,0,0
2013,0,nagasaki,20,3,14,26,5,17,12,0,0,0
2013,0,sapporo,20,12,14,19,-2,14,16,0,0,0
2013,0,yokohama_fc,20,18,14,14,-4,13,17,0,0,0
2013,0,kobe,20,1,14,30,11,24,13,0,0,0
2013,0,fukuoka,20,11,14,19,0,13,13,0,0,0
2013,0,kyoto,20,7,14,22,8,23,15,0,0,0
2013,0,matsumoto,20,10,13,19,1,14,13,0,0,0
2013,0,tottori,20,19,14,13,-8,10,18,0,0,0
2013,0,yamagata,20,9,14,19,2,21,19,0,0,0
2013,0,toyama,20,17,14,16,-6,14,20,0,0,0
2013,0,tochigi,21,4,15,27,8,20,12,0,0,0
2013,0,chiba,21,3,15,27,12,24,12,0,0,0
2013,0,gifu,21,22,15,7,-21,6,27,0,0,0
2013,0,tokushima,21,14,15,19,-6,18,24,0,0,0
2013,0,tokyo_v,21,8,15,23,7,17,10,0,0,0
2013,0,kitakyushu,21,20,15,10,-13,12,25,0,0,0
2013,0,kumamoto,21,16,15,17,-3,17,20,0,0,0
2013,0,mito,21,11,15,20,2,20,18,0,0,0
2013,0,okayama,21,5,15,26,7,20,13,0,0,0
2013,0,ehime,21,15,15,18,-1,15,16,0,0,0
2013,0,g_osaka,21,2,15,30,15,29,14,0,0,0
2013,0,gumma,21,21,15,10,-15,10,25,0,0,0
2013,0,nagasaki,21,6,15,26,4,17,13,0,0,0
2013,0,sapporo,21,13,15,20,-2,15,17,0,0,0
2013,0,yokohama_fc,21,18,15,15,-4,14,18,0,0,0
2013,0,kobe,21,1,15,33,13,28,15,0,0,0
2013,0,fukuoka,21,10,15,22,1,15,14,0,0,0
2013,0,kyoto,21,7,15,25,9,24,15,0,0,0
2013,0,matsumoto,21,12,15,20,0,14,14,0,0,0
2013,0,tottori,21,19,15,13,-14,10,24,0,0,0
2013,0,yamagata,21,9,15,22,8,27,19,0,0,0
2013,0,toyama,21,17,15,16,-7,15,22,0,0,0
2013,0,tochigi,22,5,16,28,8,20,12,0,0,0
2013,0,chiba,22,6,16,27,11,25,14,0,0,0
2013,0,gifu,22,22,16,7,-22,7,29,0,0,0
2013,0,tokushima,22,13,16,22,-5,20,25,0,0,0
2013,0,tokyo_v,22,9,16,23,6,18,12,0,0,0
2013,0,kitakyushu,22,20,16,11,-13,12,25,0,0,0
2013,0,kumamoto,22,14,16,20,-2,20,22,0,0,0
2013,0,mito,22,10,16,23,3,21,18,0,0,0
2013,0,okayama,22,7,16,26,6,22,16,0,0,0
2013,0,ehime,22,16,16,18,-2,16,18,0,0,0
2013,0,g_osaka,22,1,16,33,16,31,15,0,0,0
2013,0,gumma,22,21,16,11,-15,10,25,0,0,0
2013,0,nagasaki,22,3,16,29,5,19,14,0,0,0
2013,0,sapporo,22,15,16,20,-3,15,18,0,0,0
2013,0,yokohama_fc,22,17,16,16,-4,14,18,0,0,0
2013,0,kobe,22,2,16,33,12,28,16,0,0,0
2013,0,fukuoka,22,8,16,25,2,17,15,0,0,0
2013,0,kyoto,22,4,16,28,10,26,16,0,0,0
2013,0,matsumoto,22,11,16,23,3,17,14,0,0,0
2013,0,tottori,22,19,16,16,-13,11,24,0,0,0
2013,0,yamagata,22,12,16,22,7,28,21,0,0,0
2013,0,toyama,22,18,16,16,-10,15,25,0,0,0
2013,0,tochigi,23,5,17,28,5,20,15,0,0,0
2013,0,chiba,23,6,17,27,9,26,17,0,0,0
2013,0,gifu,23,22,17,8,-22,7,29,0,0,0
2013,0,tokushima,23,14,17,22,-6,21,27,0,0,0
2013,0,tokyo_v,23,8,17,26,7,20,13,0,0,0
2013,0,kitakyushu,23,20,16,11,-13,12,25,0,0,0
2013,0,kumamoto,23,15,17,21,-2,21,23,0,0,0
2013,0,mito,23,12,17,23,1,21,20,0,0,0
2013,0,okayama,23,7,17,27,6,22,16,0,0,0
2013,0,ehime,23,18,17,18,-3,17,20,0,0,0
2013,0,g_osaka,23,1,17,36,19,34,15,0,0,0
2013,0,gumma,23,21,17,11,-16,11,27,0,0,0
2013,0,nagasaki,23,3,17,32,6,21,15,0,0,0
2013,0,sapporo,23,13,17,23,-1,17,18,0,0,0
2013,0,yokohama_fc,23,19,17,16,-6,14,20,0,0,0
2013,0,kobe,23,2,17,36,14,30,16,0,0,0
2013,0,fukuoka,23,9,17,26,2,18,16,0,0,0
2013,0,kyoto,23,4,16,28,10,26,16,0,0,0
2013,0,matsumoto,23,11,17,23,2,17,15,0,0,0
2013,0,tottori,23,17,17,19,-12,12,24,0,0,0
2013,0,yamagata,23,10,17,25,9,31,22,0,0,0
2013,0,toyama,23,16,17,19,-9,17,26,0,0,0
2013,0,tochigi,24,5,18,31,7,22,15,0,0,0
2013,0,chiba,24,6,18,28,9,28,19,0,0,0
2013,0,gifu,24,22,18,11,-21,9,30,0,0,0
2013,0,tokushima,24,14,18,23,-6,23,29,0,0,0
2013,0,tokyo_v,24,7,18,27,7,20,13,0,0,0
2013,0,kitakyushu,24,20,18,14,-13,14,27,0,0,0
2013,0,kumamoto,24,16,18,21,-4,22,26,0,0,0
2013,0,mito,24,12,18,24,1,21,20,0,0,0
2013,0,okayama,24,8,18,27,5,22,17,0,0,0
2013,0,ehime,24,15,18,21,-2,20,22,0,0,0
2013,0,g_osaka,24,1,18,39,20,35,15,0,0,0
2013,0,gumma,24,21,18,12,-16,11,27,0,0,0
2013,0,nagasaki,24,3,18,32,5,22,17,0,0,0
2013,0,sapporo,24,13,18,23,-2,19,21,0,0,0
2013,0,yokohama_fc,24,18,18,19,-5,16,21,0,0,0
2013,0,kobe,24,2,18,37,14,32,18,0,0,0
2013,0,fukuoka,24,11,18,26,0,18,18,0,0,0
2013,0,kyoto,24,4,18,31,11,30,19,0,0,0
2013,0,matsumoto,24,10,18,26,3,18,15,0,0,0
2013,0,tottori,24,19,18,19,-13,13,26,0,0,0
2013,0,yamagata,24,9,18,26,9,33,24,0,0,0
2013,0,toyama,24,17,18,20,-9,17,26,0,0,0
2013,0,tochigi,25,5,19,32,7,24,17,0,0,0
2013,0,chiba,25,6,19,29,9,29,20,0,0,0
2013,0,gifu,25,21,19,14,-20,13,33,0,0,0
2013,0,tokushima,25,13,19,26,-4,25,29,0,0,0
2013,0,tokyo_v,25,9,19,27,6,21,15,0,0,0
2013,0,kitakyushu,25,20,19,17,-6,21,27,0,0,0
2013,0,kumamoto,25,16,19,21,-11,22,33,0,0,0
2013,0,mito,25,14,19,24,-1,21,22,0,0,0
2013,0,okayama,25,7,19,28,5,23,18,0,0,0
2013,0,ehime,25,15,19,21,-5,21,26,0,0,0
2013,0,g_osaka,25,1,19,42,22,37,15,0,0,0
2013,0,gumma,25,22,19,13,-16,13,29,0,0,0
2013,0,nagasaki,25,3,19,35,6,24,18,0,0,0
2013,0,sapporo,25,12,19,26,-1,20,21,0,0,0
2013,0,yokohama_fc,25,17,19,20,-5,17,22,0,0,0
2013,0,kobe,25,2,19,38,14,34,20,0,0,0
2013,0,fukuoka,25,10,19,27,0,19,19,0,0,0
2013,0,kyoto,25,4,19,34,14,34,20,0,0,0
2013,0,matsumoto,25,11,19,26,1,18,17,0,0,0
2013,0,tottori,25,19,19,19,-14,16,30,0,0,0
2013,0,yamagata,25,8,19,27,9,35,26,0,0,0
2013,0,toyama,25,18,19,20,-10,17,27,0,0,0
2013,0,tochigi,26,5,20,33,7,27,20,0,0,0
2013,0,chiba,26,6,20,32,10,31,21,0,0,0
2013,0,gifu,26,22,20,14,-24,13,37,0,0,0
2013,0,tokushima,26,14,20,26,-5,26,31,0,0,0
2013,0,tokyo_v,26,11,20,28,6,24,18,0,0,0
2013,0,kitakyushu,26,18,20,20,-5,24,29,0,0,0
2013,0,kumamoto,26,17,20,21,-12,24,36,0,0,0
2013,0,mito,26,12,20,27,0,22,22,0,0,0
2013,0,okayama,26,9,20,29,5,24,19,0,0,0
2013,0,ehime,26,16,20,21,-7,21,28,0,0,0
2013,0,g_osaka,26,1,20,43,22,38,16,0,0,0
2013,0,gumma,26,21,20,16,-15,16,31,0,0,0
2013,0,nagasaki,26,3,20,35,4,24,20,0,0,0
2013,0,sapporo,26,10,20,29,3,24,21,0,0,0
2013,0,yokohama_fc,26,15,20,23,-4,19,23,0,0,0
2013,0,kobe,26,2,20,41,16,36,20,0,0,0
2013,0,fukuoka,26,8,20,30,2,21,19,0,0,0
2013,0,kyoto,26,4,20,34,13,34,21,0,0,0
2013,0,matsumoto,26,13,20,26,-2,19,21,0,0,0
2013,0,tottori,26,20,20,19,-15,18,33,0,0,0
2013,0,yamagata,26,7,20,30,12,39,27,0,0,0
2013,0,toyama,26,19,20,20,-11,18,29,0,0,0
2013,0,tochigi,27,6,21,34,7,29,22,0,0,0
2013,0,chiba,27,5,21,35,11,33,22,0,0,0
2013,0,gifu,27,22,21,17,-22,16,38,0,0,0
2013,0,tokushima,27,15,21,26,-7,26,33,0,0,0
2013,0,tokyo_v,27,11,21,28,5,25,20,0,0,0
2013,0,kitakyushu,27,19,21,20,-7,25,32,0,0,0
2013,0,kumamoto,27,18,21,21,-13,25,38,0,0,0
2013,0,mito,27,12,21,27,-2,23,25,0,0,0
2013,0,okayama,27,9,21,30,5,24,19,0,0,0
2013,0,ehime,27,16,21,24,-6,22,28,0,0,0
2013,0,g_osaka,27,1,21,46,24,40,16,0,0,0
2013,0,gumma,27,20,21,19,-13,18,31,0,0,0
2013,0,nagasaki,27,3,21,36,4,24,20,0,0,0
2013,0,sapporo,27,10,21,29,1,24,23,0,0,0
2013,0,yokohama_fc,27,13,21,26,-3,20,23,0,0,0
2013,0,kobe,27,2,21,44,17,38,21,0,0,0
2013,0,fukuoka,27,8,21,31,2,21,19,0,0,0
2013,0,kyoto,27,4,21,35,13,36,23,0,0,0
2013,0,matsumoto,27,14,21,26,-3,19,22,0,0,0
2013,0,tottori,27,21,21,19,-16,18,34,0,0,0
2013,0,yamagata,27,7,21,33,14,42,28,0,0,0
2013,0,toyama,27,17,21,21,-11,18,29,0,0,0
2013,0,tochigi,28,6,23,35,5,31,26,0,0,0
2013,0,chiba,28,5,23,41,15,38,23,0,0,0
2013,0,gifu,28,22,23,17,-30,18,48,0,0,0
2013,0,tokushima,28,12,23,32,-4,29,33,0,0,0
2013,0,tokyo_v,28,15,23,29,0,26,26,0,0,0
2013,0,kitakyushu,28,20,23,20,-10,26,36,0,0,0
2013,0,kumamoto,28,19,23,22,-16,26,42,0,0,0
2013,0,mito,28,14,23,30,-3,24,27,0,0,0
2013,0,okayama,28,7,23,34,6,25,19,0,0,0
2013,0,ehime,28,16,23,25,-8,23,31,0,0,0
2013,0,g_osaka,28,1,23,49,27,48,21,0,0,0
2013,0,gumma,28,21,23,19,-15,18,33,0,0,0
2013,0,nagasaki,28,3,23,42,6,28,22,0,0,0
2013,0,sapporo,28,10,23,32,3,27,24,0,0,0
2013,0,yokohama_fc,28,13,23,30,-1,23,24,0,0,0
2013,0,kobe,28,2,23,47,18,40,22,0,0,0
2013,0,fukuoka,28,8,23,34,0,22,22,0,0,0
2013,0,kyoto,28,4,23,41,20,43,23,0,0,0
2013,0,matsumoto,28,11,23,32,2,24,22,0,0,0
2013,0,tottori,28,17,23,23,-15,22,37,0,0,0
2013,0,yamagata,28,9,23,33,12,45,33,0,0,0
2013,0,toyama,28,18,23,22,-12,20,32,0,0,0
2013,0,tochigi,29,7,24,35,3,31,28,0,0,0
2013,0,chiba,29,4,24,44,18,41,23,0,0,0
2013,0,gifu,29,22,24,18,-30,19,49,0,0,0
2013,0,tokushima,29,8,24,35,-2,31,33,0,0,0
2013,0,tokyo_v,29,14,24,32,1,28,27,0,0,0
2013,0,kitakyushu,29,20,24,21,-10,27,37,0,0,0
2013,0,kumamoto,29,18,24,23,-16,27,43,0,0,0
2013,0,mito,29,12,24,33,-2,25,27,0,0,0
2013,0,okayama,29,9,24,34,5,25,20,0,0,0
2013,0,ehime,29,16,24,25,-10,23,33,0,0,0
2013,0,g_osaka,29,1,24,50,27,49,22,0,0,0
2013,0,gumma,29,21,24,19,-16,18,34,0,0,0
2013,0,nagasaki,29,3,24,45,7,29,22,0,0,0
2013,0,sapporo,29,13,24,32,2,28,26,0,0,0
2013,0,yokohama_fc,29,15,24,31,-1,23,24,0,0,0
2013,0,kobe,29,2,24,50,19,41,22,0,0,0
2013,0,fukuoka,29,6,24,37,2,24,22,0,0,0
2013,0,kyoto,29,5,24,42,20,44,24,0,0,0
2013,0,matsumoto,29,11,24,33,2,25,23,0,0,0
2013,0,tottori,29,17,24,24,-15,22,37,0,0,0
2013,0,yamagata,29,10,24,33,9,45,36,0,0,0
2013,0,toyama,29,19,24,22,-13,20,33,0,0,0
2013,0,tochigi,30,10,25,35,2,31,29,0,0,0
2013,0,chiba,30,3,25,47,19,42,23,0,0,0
2013,0,gifu,30,22,25,18,-32,19,51,0,0,0
2013,0,tokushima,30,7,25,38,1,35,34,0,0,0
2013,0,tokyo_v,30,11,25,35,2,31,29,0,0,0
2013,0,kitakyushu,30,20,25,22,-10,28,38,0,0,0
2013,0,kumamoto,30,16,25,26,-15,28,43,0,0,0
2013,0,mito,30,12,25,34,-2,27,29,0,0,0
2013,0,okayama,30,8,25,37,6,27,21,0,0,0
2013,0,ehime,30,17,25,25,-11,23,34,0,0,0
2013,0,g_osaka,30,1,25,53,28,52,24,0,0,0
2013,0,gumma,30,21,25,19,-19,19,38,0,0,0
2013,0,nagasaki,30,4,25,46,7,30,23,0,0,0
2013,0,sapporo,30,9,25,35,4,32,28,0,0,0
2013,0,yokohama_fc,30,15,25,31,-2,25,27,0,0,0
2013,0,kobe,30,2,25,50,18,43,25,0,0,0
2013,0,fukuoka,30,6,25,40,4,26,22,0,0,0
2013,0,kyoto,30,5,25,43,20,45,25,0,0,0
2013,0,matsumoto,30,14,25,33,0,27,27,0,0,0
2013,0,tottori,30,18,25,25,-15,24,39,0,0,0
2013,0,yamagata,30,13,25,33,8,46,38,0,0,0
2013,0,toyama,30,19,25,23,-13,21,34,0,0,0
2013,0,tochigi,31,13,25,35,2,31,29,0,0,0
2013,0,chiba,31,3,26,47,18,43,25,0,0,0
2013,0,gifu,31,21,26,21,-31,21,52,0,0,0
2013,0,tokushima,31,6,26,41,2,37,35,0,0,0
2013,0,tokyo_v,31,11,26,36,2,34,32,0,0,0
2013,0,kitakyushu,31,20,26,22,-11,29,40,0,0,0
2013,0,kumamoto,31,16,26,27,-15,29,44,0,0,0
2013,0,mito,31,10,26,37,0,29,29,0,0,0
2013,0,okayama,31,9,26,37,5,28,23,0,0,0
2013,0,ehime,31,17,25,25,-11,23,34,0,0,0
2013,0,g_osaka,31,1,26,54,28,55,27,0,0,0
2013,0,gumma,31,22,26,20,-19,20,39,0,0,0
2013,0,nagasaki,31,5,26,46,5,30,25,0,0,0
2013,0,sapporo,31,8,26,38,7,35,28,0,0,0
2013,0,yokohama_fc,31,15,26,31,-3,25,28,0,0,0
2013,0,kobe,31,2,26,53,19,44,25,0,0,0
2013,0,fukuoka,31,7,26,40,3,27,24,0,0,0
2013,0,kyoto,31,4,26,46,21,47,26,0,0,0
2013,0,matsumoto,31,12,26,36,1,29,28,0,0,0
2013,0,tottori,31,18,26,25,-18,24,42,0,0,0
2013,0,yamagata,31,14,26,34,8,47,39,0,0,0
2013,0,toyama,31,19,26,24,-13,22,35,0,0,0
2013,0,tochigi,32,14,26,35,0,31,31,0,0,0
2013,0,chiba,32,3,27,50,20,45,25,0,0,0
2013,0,gifu,32,22,27,21,-33,22,55,0,0,0
2013,0,tokushima,32,6,27,44,4,40,36,0,0,0
2013,0,tokyo_v,32,8,27,39,3,37,34,0,0,0
2013,0,kitakyushu,32,20,27,25,-10,31,41,0,0,0
2013,0,kumamoto,32,16,27,28,-15,29,44,0,0,0
2013,0,mito,32,11,27,37,-2,29,31,0,0,0
2013,0,okayama,32,10,27,37,4,30,26,0,0,0
2013,0,ehime,32,18,26,26,-11,24,35,0,0,0
2013,0,g_osaka,32,1,27,57,29,58,29,0,0,0
2013,0,gumma,32,21,27,23,-16,23,39,0,0,0
2013,0,nagasaki,32,5,27,47,5,31,26,0,0,0
2013,0,sapporo,32,9,27,38,5,36,31,0,0,0
2013,0,yokohama_fc,32,15,27,31,-4,26,30,0,0,0
2013,0,kobe,32,2,27,56,21,46,25,0,0,0
2013,0,fukuoka,32,7,27,40,2,29,27,0,0,0
2013,0,kyoto,32,4,27,47,21,48,27,0,0,0
2013,0,matsumoto,32,12,27,36,-2,29,31,0,0,0
2013,0,tottori,32,19,27,26,-18,24,42,0,0,0
2013,0,yamagata,32,13,27,35,8,48,40,0,0,0
2013,0,toyama,32,17,27,27,-11,25,36,0,0,0
2013,0,tochigi,33,14,27,35,-1,34,35,0,0,0
2013,0,chiba,33,3,28,50,19,45,26,0,0,0
2013,0,gifu,33,22,28,24,-32,23,55,0,0,0
2013,0,tokushima,33,6,28,45,4,40,36,0,0,0
2013,0,tokyo_v,33,7,28,42,4,39,35,0,0,0
2013,0,kitakyushu,33,18,28,28,-9,32,41,0,0,0
2013,0,kumamoto,33,19,27,28,-15,29,44,0,0,0
2013,0,mito,33,10,28,40,-1,33,34,0,0,0
2013,0,okayama,33,11,27,37,4,30,26,0,0,0
2013,0,ehime,33,17,27,29,-9,26,35,0,0,0
2013,0,g_osaka,33,1,28,60,30,59,29,0,0,0
2013,0,gumma,33,21,28,24,-16,24,40,0,0,0
2013,0,nagasaki,33,5,28,47,4,32,28,0,0,0
2013,0,sapporo,33,8,28,41,7,38,31,0,0,0
2013,0,yokohama_fc,33,15,28,31,-6,26,32,0,0,0
2013,0,kobe,33,2,28,56,20,46,26,0,0,0
2013,0,fukuoka,33,9,28,40,1,29,28,0,0,0
2013,0,kyoto,33,4,28,47,19,48,29,0,0,0
2013,0,matsumoto,33,12,28,37,-2,29,31,0,0,0
2013,0,tottori,33,20,28,26,-19,26,45,0,0,0
2013,0,yamagata,33,13,28,36,8,49,41,0,0,0
2013,0,toyama,33,16,28,30,-10,28,38,0,0,0
2013,0,tochigi,34,14,28,36,-1,35,36,0,0,0
2013,0,chiba,34,3,29,50,18,47,29,0,0,0
2013,0,gifu,34,22,29,24,-35,24,59,0,0,0
2013,0,tokushima,34,4,29,48,6,42,36,0,0,0
2013,0,tokyo_v,34,9,29,42,2,39,37,0,0,0
2013,0,kitakyushu,34,19,29,28,-12,32,44,0,0,0
2013,0,kumamoto,34,18,29,29,-16,30,46,0,0,0
2013,0,mito,34,7,29,43,2,37,35,0,0,0
2013,0,okayama,34,10,29,41,6,33,27,0,0,0
2013,0,ehime,34,16,28,32,-6,29,35,0,0,0
2013,0,g_osaka,34,1,29,63,33,62,29,0,0,0
2013,0,gumma,34,20,29,27,-15,25,40,0,0,0
2013,0,nagasaki,34,6,29,47,3,33,30,0,0,0
2013,0,sapporo,34,11,29,41,4,38,34,0,0,0
2013,0,yokohama_fc,34,15,29,34,-5,27,32,0,0,0
2013,0,kobe,34,2,29,56,19,48,29,0,0,0
2013,0,fukuoka,34,8,29,43,2,31,29,0,0,0
2013,0,kyoto,34,5,29,47,18,48,30,0,0,0
2013,0,matsumoto,34,12,29,40,-1,32,33,0,0,0
2013,0,tottori,34,21,29,27,-19,27,46,0,0,0
2013,0,yamagata,34,13,29,39,9,52,43,0,0,0
2013,0,toyama,34,17,29,30,-12,28,40,0,0,0
2013,0,tochigi,35,14,30,40,1,39,38,0,0,0
2013,0,chiba,35,4,31,52,18,50,32,0,0,0
2013,0,gifu,35,22,31,25,-37,25,62,0,0,0
2013,0,tokushima,35,5,31,52,7,44,37,0,0,0
2013,0,tokyo_v,35,13,31,42,-1,41,42,0,0,0
2013,0,kitakyushu,35,17,30,31,-10,34,44,0,0,0
2013,0,kumamoto,35,20,30,29,-17,30,47,0,0,0
2013,0,mito,35,10,31,44,0,38,38,0,0,0
2013,0,okayama,35,9,31,44,6,38,32,0,0,0
2013,0,ehime,35,16,30,32,-10,30,40,0,0,0
2013,0,g_osaka,35,1,31,67,39,71,32,0,0,0
2013,0,gumma,35,18,31,31,-14,29,43,0,0,0
2013,0,nagasaki,35,3,31,53,8,38,30,0,0,0
2013,0,sapporo,35,7,31,47,9,44,35,0,0,0
2013,0,yokohama_fc,35,15,31,35,-7,29,36,0,0,0
2013,0,kobe,35,2,31,62,24,54,30,0,0,0
2013,0,fukuoka,35,11,31,44,-2,31,33,0,0,0
2013,0,kyoto,35,6,31,48,16,51,35,0,0,0
2013,0,matsumoto,35,8,31,46,2,36,34,0,0,0
2013,0,tottori,35,21,31,27,-28,28,56,0,0,0
2013,0,yamagata,35,12,31,43,11,56,45,0,0,0
2013,0,toyama,35,19,31,30,-15,29,44,0,0,0
2013,0,tochigi,36,14,31,40,0,39,39,0,0,0
2013,0,chiba,36,4,32,55,19,54,35,0,0,0
2013,0,gifu,36,22,32,25,-38,26,64,0,0,0
